0.010685 -0.100204 0.046645 0.081771 0.023855 -0.074261 -0.009826 0.014617 0.151505 0.051359 1.000000 0.077834 -0.116866 -0.102263 0.086614 0.074375 -0.094710 -0.081838 -0.033432 -0.008528 0.055656 0.049405 0.071943 0.144123 0.049704 0.069092 -0.001254 -0.061705 -0.110184 0.003462 -0.150192 -0.043862 -0.141334 -0.005616 -0.042659 -0.021223 -0.022318 -0.042229 -0.051252 -0.004829 0.046089 -0.066857 0.008403 0.038750 -0.009058 -0.052348 -0.012890 -0.085715 -0.067809 0.029386 -0.002269 -0.076320 -0.066349 -0.045004 -0.107472 -0.019120 -0.102949 -0.000875 0.010673 0.011879 -0.037497 0.111750 0.065502 -0.100326 -0.275365 -0.039764 0.145935 0.001289 0.045308 -0.032654 -0.123037 0.028458 -0.050900 0.050086 -0.046514 -0.031361 -0.019491 0.014752 -0.011416 -0.026023 0.032030 -0.092918 0.017273 -0.039048 -0.070502 0.229185 -0.103164 -0.159834 -0.074044 -0.018067 -0.132704 0.027279 -0.025869 -0.074816 -0.087635 -0.021854 0.034774 0.123733 -0.072450 0.007056 0.042669 -0.014727 -0.019564 -0.068576 -0.027355 -0.127176 -0.007899 -0.008197 -0.072964 -0.047219 0.115458 -0.014739 -0.007932 0.000681 -0.122891 -0.046034 -0.026223 -0.013929 0.059847 -0.043964 0.054237 -0.049941 0.146852 0.214618 0.114785
0.012810 -0.049651 -0.082074 0.174294 0.061899 0.061339 -0.121874 -0.098030 0.015905 0.038457 0.077834 1.000000 -0.141779 0.215349 -0.032624 -0.037472 -0.196210 -0.108997 -0.149174 0.037431 -0.033544 0.005854 -0.045404 -0.045228 -0.010980 0.001085 -0.073731 0.045394 -0.125173 -0.080269 -0.154223 -0.005770 0.026711 0.062709 0.076553 -0.017690 0.004690 0.008438 -0.122442 -0.015884 -0.036484 -0.103181 0.027714 0.059952 -0.003464 0.023167 -0.023026 -0.148281 -0.009931 0.106905 -0.088235 -0.027275 -0.163540 -0.007675 -0.043166 0.081006 -0.010470 -0.010401 -0.067590 0.018176 -0.049236 0.031559 -0.098298 0.001963 0.100701 -0.044597 0.218562 -0.058333 0.070002 -0.028749 -0.195447 0.002434 -0.047967 0.079284 -0.014155 0.024246 -0.043558 -0.033270 -0.018902 -0.184173 0.025020 -0.285587 -0.005383 -0.026160 -0.085777 0.296967 0.110603 -0.118400 -0.039717 0.026366 -0.155079 0.093013 0.069956 0.084018 0.065421 -0.208181 0.151815 -0.042242 -0.033316 -0.055345 0.038612 0.040947 0.028361 -0.149862 -0.013122 -0.029510 -0.002973 -0.009073 -0.034195 0.020736 0.200146 0.035197 -0.027620 -0.021981 -0.052789 -0.030783 0.047676 0.047259 0.007157 -0.058038 0.033873 0.091924 0.093247 0.066335 -0.136467
0.046388 0.172618 0.007579 -0.121560 -0.012535 0.051827 0.099427 0.099839 -0.029392 -0.051862 -0.116866 -0.141779 1.000000 -0.009831 -0.008698 -0.077620 0.035731 -0.058458 -0.005995 0.094985 -0.043634 -0.144757 -0.049663 0.188152 -0.106732 -0.072701 0.122853 -0.055360 0.225561 0.072821 0.139900 -0.049726 -0.041984 -0.193998 -0.123177 -0.023408 0.049778 -0.000356 0.073721 -0.064585 0.011001 0.147387 -0.137352 0.055877 -0.024237 -0.031031 0.054771 0.290146 0.256580 -0.238235 0.159349 0.025428 0.091408 -0.059806 0.032209 0.010006 0.049179 0.025048 0.020838 -0.041754 0.089136 -0.264634 0.034960 0.024100 0.103533 0.026643 -0.094975 0.182030 -0.101186 -0.027200 0.305608 -0.112253 0.049006 -0.062933 0.137583 -0.034658 -0.008237 0.095127 -0.091442 0.183410 -0.099226 0.222385 -0.041423 0.003441 0.104623 -0.272285 0.022616 0.234506 -0.032020 0.144008 0.083450 -0.216632 -0.047757 -0.094319 -0.111944 0.131315 -0.259629 -0.051827 0.092680 -0.040472 -0.121197 0.004672 0.028540 0.105472 -0.144319 0.183479 -0.004670 -0.003583 -0.060365 -0.012316 -0.247532 -0.031193 -0.024165 -0.021983 0.191561 -0.016470 -0.027899 0.049174 -0.066022 0.027836 -0.041557 -0.090070 -0.253027 -0.102636 -0.100078
0.017936 0.011907 0.034190 0.089089 0.082138 0.035311 -0.118692 -0.077434 0.009436 -0.010718 -0.102263 0.215349 -0.009831 1.000000 -0.017098 -0.062531 -0.172651 -0.090584 0.052731 -0.078451 -0.103843 -0.093413 -0.074158 -0.062825 -0.064427 -0.098320 -0.037634 0.046739 -0.011285 -0.124794 -0.026224 -0.019272 0.128657 0.054878 0.068217 -0.010528 0.000102 -0.017150 0.007467 -0.036752 -0.043533 -0.035994 0.019665 0.065703 -0.025361 0.045171 -0.035192 -0.010317 0.021271 0.096046 0.014945 0.025569 -0.061934 0.002279 0.018338 0.068120 -0.002296 -0.028142 -0.053093 0.004100 0.004339 0.048282 -0.124472 0.065883 0.055814 0.045831 0.015456 -0.092704 0.020564 -0.012196 -0.071099 -0.030250 0.008618 0.041477 0.059449 -0.039599 0.007615 0.023642 -0.023285 -0.099543 0.018031 -0.076304 -0.043030 -0.001245 0.018051 -0.068263 0.033042 -0.042897 0.021807 0.006804 -0.079788 0.037902 0.025868 0.053047 0.117300 -0.112083 -0.011227 -0.067312 -0.025631 -0.025798 -0.020700 0.000600 0.050672 -0.168244 -0.032680 0.021210 -0.040695 -0.037795 0.000686 0.066032 0.074947 0.054099 -0.033337 0.042407 -0.015307 0.007999 0.067224 0.058496 0.037665 -0.003191 -0.026654 -0.012729 0.009898 -0.085795 -0.121345
-0.109893 0.006537 0.048085 -0.081838 0.078878 -0.306341 0.025531 -0.109368 0.084383 -0.101834 0.086614 -0.032624 -0.008698 -0.017098 1.000000 0.275494 -0.155289 -0.185861 0.085894 -0.010726 0.016268 -0.065517 0.028277 0.062943 -0.003016 -0.013195 -0.071376 -0.014926 0.081434 0.002364 0.093421 -0.082286 -0.201618 -0.112090 -0.060691 -0.061077 -0.109903 -0.030557 0.007126 -0.010395 0.043854 0.053643 0.001459 0.007914 -0.000076 0.024749 0.008679 0.069222 0.023474 -0.047466 0.079220 0.020646 0.017176 0.030573 0.006859 -0.057685 0.063370 -0.013753 0.025654 -0.009163 0.079203 -0.095989 -0.064261 0.082774 -0.077279 -0.057429 -0.054551 0.010287 -0.058507 0.051335 0.035370 -0.008373 0.073861 -0.079487 0.070587 -0.037701 0.016208 0.028832 -0.104483 -0.054305 -0.071917 0.194550 0.094189 -0.064424 0.046701 -0.090698 -0.130336 0.065403 0.051005 0.084171 0.057746 -0.052578 0.005245 -0.127423 0.068112 0.140461 -0.070502 0.162317 -0.009929 0.079558 -0.029067 -0.016953 0.131517 0.136883 0.030546 0.090878 -0.018111 0.005939 -0.012074 0.031798 -0.120813 -0.103839 -0.019736 -0.022138 -0.010376 -0.004834 -0.011630 -0.018320 -0.086335 -0.030790 -0.055121 -0.034621 -0.217044 -0.049360 -0.046012
-0.122119 0.014152 0.102131 -0.035747 -0.024255 -0.183693 -0.072832 -0.138021 0.035255 -0.080089 0.074375 -0.037472 -0.077620 -0.062531 0.275494 1.000000 -0.172327 -0.090756 -0.000015 -0.101832 0.030314 -0.063392 0.028435 -0.023300 0.005201 0.057799 -0.070208 -0.013274 0.009400 -0.000322 0.068145 -0.020936 -0.127214 -0.015529 0.031114 -0.031613 -0.112361 0.005443 -0.069390 -0.011837 0.033634 0.001180 0.062914 -0.082754 -0.001081 0.029102 0.042975 -0.001794 0.043413 -0.063868 0.003192 -0.021525 0.005450 0.036831 0.028985 -0.026360 0.014345 0.029189 0.018842 0.002762 0.018245 0.022196 -0.069832 -0.066269 -0.052152 -0.052532 -0.028542 0.059713 -0.025122 0.007154 0.016331 0.000216 0.074901 -0.040068 0.011895 -0.019379 0.020893 -0.040671 -0.064070 -0.023038 -0.046089 -0.003495 0.092643 -0.028953 0.027779 0.000923 -0.047398 0.007962 0.092508 0.066185 0.038919 -0.003846 0.012787 -0.167858 -0.032071 0.065428 0.047214 0.152357 -0.064651 0.037568 -0.003320 -0.029201 0.071390 0.087006 0.057080 -0.000598 -0.009779 -0.009969 0.004181 0.030453 -0.048919 -0.054491 0.024154 -0.015066 -0.044968 0.031236 0.004652 -0.038227 -0.044587 -0.002539 0.010678 0.052850 -0.062444 -0.091577 0.038324
0.033289 -0.023629 0.001712 -0.111687 0.034762 -0.039457 0.033394 0.066587 -0.100527 -0.032459 -0.094710 -0.196210 0.035731 -0.172651 -0.155289 -0.172327 1.000000 0.163633 -0.015397 -0.025702 0.076369 0.087199 0.083090 0.052636 0.076443 0.085666 0.102979 -0.020556 -0.008934 0.089278 -0.029382 0.080376 -0.178990 0.039269 -0.141463 -0.027701 0.055884 -0.012678 0.087364 0.050783 0.034194 0.027248 0.002718 -0.024142 -0.021208 -0.008445 -0.019742 0.027177 -0.056334 -0.030383 0.019202 -0.015248 0.081629 -0.047409 -0.067183 -0.069303 -0.094172 -0.026862 0.025787 -0.041923 -0.065070 -0.093209 0.116685 -0.062571 -0.075249 -0.054633 -0.211446 -0.002453 0.002175 -0.011794 -0.103324 0.030825 0.000823 -0.061505 0.055131 0.025968 0.037803 -0.006306 0.019599 0.005059 0.002580 0.112531 -0.011983 -0.000169 -0.025682 -0.153692 -0.044232 -0.034693 -0.028415 -0.194844 0.006755 -0.071941 -0.135102 -0.004153 -0.123704 0.154920 -0.158753 0.025135 -0.036505 0.063817 0.036269 0.008366 -0.047190 0.023471 0.028582 -0.066107 0.041098 0.002081 0.007721 -0.066103 -0.089842 -0.044959 0.031951 0.024668 -0.015564 0.008124 -0.023358 0.028492 0.007170 -0.009789 -0.036880 -0.033956 0.065521 -0.044940 -0.020554
0.018718 -0.092974 -0.075965 0.130890 -0.022840 0.125921 0.033785 -0.009210 -0.200664 0.059976 -0.081838 -0.108997 -0.058458 -0.090584 -0.185861 -0.090756 0.163633 1.000000 -0.068905 -0.077945 0.088275 0.129412 0.057402 0.017184 0.059468 0.158103 -0.006074 -0.071494 -0.027267 0.049168 -0.140378 0.038046 -0.028053 -0.020066 -0.006698 -0.041544 -0.018525 0.069522 0.034412 0.049306 -0.026305 -0.019823 -0.027802 -0.035653 -0.048228 -0.005254 -0.003679 -0.058382 -0.093725 0.044404 -0.105389 -0.013748 -0.057881 -0.001345 -0.113244 -0.095795 -0.045904 -0.072324 -0.039630 -0.078793 -0.152969 0.106875 -0.001836 -0.140688 -0.271087 -0.026792 -0.068118 -0.062613 0.034625 -0.053623 -0.149575 0.057630 -0.006671 0.053789 -0.022106 -0.002897 -0.052656 -0.092087 0.008353 -0.072178 0.026801 -0.044769 -0.105125 -0.032725 -0.089205 -0.056786 0.028742 -0.069114 -0.132275 -0.080144 -0.086347 -0.049896 -0.099935 0.007567 0.042250 -0.215685 -0.008527 0.013680 -0.055118 -0.030435 0.074492 0.009446 -0.136412 -0.119836 0.023566 -0.081857 -0.007678 -0.066265 0.038717 -0.040517 0.026843 0.030029 0.024568 -0.012031 -0.059889 -0.052564 -0.079245 -0.058714 0.069579 -0.082190 -0.047624 0.008281 0.168364 0.129823 0.131608
-0.083995 -0.009565 -0.015753 -0.179797 0.110700 -0.027577 0.000667 -0.116214 0.013224 -0.074233 -0.033432 -0.149174 -0.005995 0.052731 0.085894 -0.000015 -0.015397 -0.068905 1.000000 -0.117042 -0.031520 -0.081810 -0.007179 0.015936 -0.016676 0.011969 0.006910 0.007556 0.035890 -0.027931 0.017578 0.021020 -0.027439 -0.122573 -0.047426 0.010799 -0.082228 -0.018025 0.091164 0.024389 0.028880 0.025737 0.012175 0.017217 -0.016190 0.030663 -0.041204 0.051698 -0.003687 0.017399 0.021336 -0.003094 -0.019911 0.015922 0.024024 -0.006915 -0.021484 0.019028 -0.016507 -0.011276 -0.037852 -0.019844 -0.101886 -0.003625 -0.051429 0.003991 -0.065534 0.028190 -0.008424 0.018122 -0.010885 -0.033000 0.088421 0.011477 0.004780 -0.036830 0.051222 -0.044322 -0.075490 -0.030961 -0.000968 0.019523 0.053507 -0.007094 0.039706 -0.203420 -0.070663 -0.050844 0.074307 -0.020493 -0.013660 0.042163 -0.024635 -0.050268 -0.003321 -0.015797 0.038594 -0.011323 -0.018574 0.040668 0.005374 -0.024218 0.063466 -0.010457 -0.003504 0.002475 0.004433 0.034325 0.017037 0.009331 -0.096988 0.031740 -0.016956 0.010800 -0.110641 0.012050 -0.006903 -0.033006 0.043145 -0.054939 -0.033520 -0.041552 -0.000495 -0.033879 0.012558
0.055331 0.067586 -0.014795 -0.169959 -0.036237 -0.042386 0.207254 0.029249 0.052678 0.002147 -0.008528 0.037431 0.094985 -0.078451 -0.010726 -0.101832 -0.025702 -0.077945 -0.117042 1.000000 -0.026522 -0.040139 -0.020503 0.022995 -0.102540 -0.079865 -0.013775 -0.073605 0.060871 0.038969 0.082551 -0.003841 -0.064256 -0.035681 -0.163936 -0.013278 0.018461 -0.091791 -0.059514 -0.009364 -0.038738 0.050524 -0.134996 0.089378 -0.019824 -0.030909 -0.013036 0.045266 0.049022 -0.071649 0.090591 -0.002089 0.024830 -0.032208 0.011284 -0.003849 0.033783 -0.017078 0.032955 -0.046360 0.086407 -0.190048 0.132318 0.081406 0.087152 -0.056358 -0.048527 0.170333 -0.088990 -0.028979 0.146975 -0.111526 -0.037751 -0.114985 0.005630 -0.022892 -0.057309 0.008723 -0.017347 0.154582 -0.070941 0.204164 -0.021412 -0.042584 0.014337 -0.033070 0.065042 0.234447 -0.057255 0.130810 0.120605 -0.121233 0.025886 -0.026940 -0.056371 0.123353 -0.164575 -0.110365 0.039884 -0.048249 -0.109391 -0.009844 0.009602 0.157905 -0.068045 0.110072 -0.024582 -0.062240 -0.073759 -0.046232 -0.161995 -0.009643 -0.033628 -0.066708 0.175201 -0.031808 -0.032862 0.001452 -0.068907 0.010552 -0.043170 -0.036662 -0.157028 0.001096 -0.064882
